street,street_key,already_contacted,is_chain,has_website,enrich,kind,name,type,category,address,postcode,phone,website,rating,reviews,placeId,googleMapsUri,lat,lng,borough,email
Streatham High Road,streatham_high_road,no,no,no,no,shop,SW CAMEL COFFEE SHOP,Coffee shop,Food & Drink,"Konica Photo Express, 302 Streatham High Rd, London",SW16 6HG,+44 7895 880702,,5,27,ChIJXdYOw7cHdkgR_BwJcHW_4qo,https://maps.google.com/?cid=12313614842296081660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4278209,-0.1312371,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,not_a_shop,Spa House,Building,Beauty & Wellness,"303 Streatham High Rd, London",SW16 3NQ,,,,,ChIJ7SauUpAGdkgRkgZaNe2fduQ,https://maps.google.com/?cid=16462521329050584722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.417808,-0.1264793,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Khartoum Market,Store,Home & Living,"304-306 Streatham High Rd, London",SW16 6HG,+44 20 3417 3320,,4.1,17,ChIJ922XI2MHdkgRb9hWYzNp-L0,https://maps.google.com/?cid=13688806736823507055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427768199999996,-0.1312557,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Lael,Hair salon,Beauty & Wellness,"308 Streatham High Rd, London",SW16 6HG,+44 20 8677 2180,https://laellondon.com/,3.8,37,ChIJgabxTp0HdkgR0swl8p-cwV4,https://maps.google.com/?cid=6827910720846679250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.42765,-0.1312942,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Deka's Boutique,Clothing store,Fashion & Apparel,"310 Streatham High Rd, London",SW16 6HG,,,5,1,ChIJ15ljd6IHdkgRSTCw8l4Jnbk,https://maps.google.com/?cid=13374856771763449929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427572999999995,-0.13133039999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Khalid Phone Shop,Cell phone store,Tech & Gadgets,"316A Streatham High Rd, London",SW16 6HG,+44 7384 000619,,5,2,ChIJvSigHKsHdkgRjIax44rkr6w,https://maps.google.com/?cid=12443415580624651916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4274683,-0.1313329,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,TheeBrowFix,Beauty salon,Beauty & Wellness,"324 Streatham High Rd, London",SW16 6HH,+44 7496 587833,https://theebrowfix.as.me/schedule.php,5,76,ChIJL_P5tlkHdkgRZ_e6P7MMpuc,https://maps.google.com/?cid=16692043032903219047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4270911,-0.13138539999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Yemaya London Beauty,Beauty salon,Beauty & Wellness,"324 Streatham High Rd, London",SW16 6HH,+44 20 8616 9090,http://www.yemayalondonbeauty.com/,4.8,253,ChIJk4xKdSEHdkgRIaEzbMLWKLw,https://maps.google.com/?cid=13558322808726200609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4270911,-0.13138539999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,"MM home improvement, bathrooms and kitchens fitters streatham",General contractor,Home & Living,"Premier House, 325 Streatham High Rd, London",SW16 3NT,+44 7476 699497,https://mm-home-improvement.com/,5,38,ChIJCTpK4BqhXm4RF9O5msjifrc,https://maps.google.com/?cid=13222254907223560983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4173706,-0.1262637,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Ayan Hair and Beauty,Cosmetics store,Beauty & Wellness,"334 Streatham High Rd, London",SW16 6HH,+44 20 8677 3844,,4.9,1014,ChIJsw921ZsHdkgRFwKETEzSqa0,https://maps.google.com/?cid=12513764264768700951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4269104,-0.1314723,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Café Barcelona,Cafe,Food & Drink,"Gleneagle Court, 344 Streatham High Rd, London",SW16 6HH,+44 20 8769 9169,http://www.cafebarcelonalondon.co.uk/,4.6,575,ChIJzdEXeoMGdkgRin-VlonsvmE,https://maps.google.com/?cid=7043326942935089034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.426542299999994,-0.1315963,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Raw Bella AVEDA,Hair salon,Beauty & Wellness,"Gleneagle Court, 344B Streatham High Rd, London",SW16 6HH,+44 20 7018 2830,https://rawbella.co.uk/,4.6,387,ChIJz8gxdIMGdkgRpZI_RMorYpE,https://maps.google.com/?cid=10475983830945600165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4266643,-0.13151169999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Discount Carpets,Building materials store,Home & Living,"Streatham Railway Station, 380 Streatham High Rd, London",SW16 6HP,+44 20 8677 7010,https://discountcarpets.shop/,3.9,39,ChIJadFtgoQGdkgRWdpVTw-neY4,https://maps.google.com/?cid=10266420509765130841&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4255972,-0.1311887,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Creams Cafe Streatham,Dessert restaurant,Food & Drink,"Tesco Extra, 384 Streatham High Rd, London",SW16 6HP,+44 20 8050 1814,https://www.creamscafe.com/,4.2,173,ChIJi2MCRWwHdkgR1sCk0M5sPWI,https://maps.google.com/?cid=7078933824815808726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4249922,-0.13133809999999999,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,F&F Clothing,Clothing store,Fashion & Apparel,"384 Streatham High Rd, London",SW16 6HP,+44 345 610 2912,https://www.tesco.com/store-locator/london/384-streatham-high-road/f-f-clothing?sc_cmp=ref*yg*stc*4342&utm_source=yext_google&utm_campaign=local_f-f_England&utm_medium=organic,,,ChIJ95PWROMHdkgRC3NT95hok3c,https://maps.google.com/?cid=8616345518283649803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4247474,-0.130903,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,not_a_shop,Streatham Ice and Leisure Centre - Active Lambeth,ice_skating_rink,Services & Experiences,"390 Streatham High Rd, London",SW16 6HX,+44 20 8677 5758,https://active.lambeth.gov.uk/locations/streatham/,4.1,1917,ChIJo956kYQGdkgR64Fe7TxsUcQ,https://maps.google.com/?cid=14146206913483669995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.423774099999996,-0.1310796,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Streatham Skate Shop,Sporting goods store,Fashion & Apparel,"390 Streatham High Rd, London",SW16 6HX,+44 20 3441 1311,https://www.skatebooth.co.uk/,4.9,233,ChIJwVSWyuYHdkgRqN359txju1s,https://maps.google.com/?cid=6609986678783860136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4237489,-0.13125520000000002,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Royal Barbers (Men’s Barbers Streatham),Barber shop,Services & Experiences,"Chimes Corner News, 392 Streatham High Rd, London",SW16 6HX,+44 20 8769 7335,,4.9,220,ChIJ1eiozuAHdkgRtuXJ8Ar8_Dg,https://maps.google.com/?cid=4106434084174685622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4237915,-0.1303346,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Ahsan Scooters Streatham,Services,Sports & Outdoor,"408 Streatham High Rd, London",SW16 6EX,+44 20 8677 9995,http://www.ahsanscooters.co.uk/,4.5,169,ChIJ4d-fJoUGdkgR066qt9-E8BI,https://maps.google.com/?cid=1364736783487250131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4227552,-0.129806,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Cut The Mustard,Coffee shop,Food & Drink,"Greyhound Courier & Car Servic, 420 Streatham High Rd, London",SW16 3SN,,https://cutthemustardcafe.com/,4.6,51,ChIJ9Z19RQAHdkgRPCUo6YuWlnw,https://maps.google.com/?cid=8977528434866005308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4221359,-0.1293942,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Tudorel Ltd,Liquor store,Home & Living,"Greyhound Courier & Car Servic, 420 Streatham High Rd, London",SW16 3SN,+44 20 8835 0065,,4.5,35,ChIJS00JOoUGdkgRNAhohvfRrnY,https://maps.google.com/?cid=8552003603465242676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4221016,-0.1294456,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Brazilian Style,Beauty salon,Beauty & Wellness,"422A Streatham High Rd, London",SW16 3SN,+44 20 8333 7563,https://brazilian-style.ueniweb.com/?utm_campaign=gmb,4.2,15,ChIJL-AqN4UGdkgR7pv0-5M6qcc,https://maps.google.com/?cid=14387094891873475566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.422022999999996,-0.12933509999999998,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,The Black Kitchen,Soul food restaurant,Food & Drink,"426 Streatham High Rd, London",SW16 3PX,+44 7598 228096,https://www.theblackkitchen.co.uk/,4.4,332,ChIJxXRuPQAHdkgRBhNQ9LU4VEk,https://maps.google.com/?cid=5283910616951558918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4215938,-0.1292567,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,La Panna,Coffee shop,Food & Drink,"436 Streatham High Rd, London",SW16 3PX,+44 20 3441 5565,,4.6,68,ChIJo9faRfAHdkgRaAeJ0TgggWk,https://maps.google.com/?cid=7602393074383783784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.421355299999995,-0.1289903,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Xo-Tikka,Indian restaurant,Food & Drink,"437, 439 Streatham High Rd, London",SW16 3PH,+44 20 8623 1515,https://www.xotikka.co.uk/,4.8,716,ChIJD2z1eJYHdkgRFugnesfKOdw,https://maps.google.com/?cid=15868937720113391638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4141182,-0.124142,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Waakye Joint Streatham,Restaurant,Food & Drink,"440 Streatham High Rd, London",SW16 3PX,+44 20 8679 9055,https://waakyejointt.com/,4.2,134,ChIJEZxl8rEHdkgReXsdFug2-Io,https://maps.google.com/?cid=10013814141889641337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.421248,-0.128996,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Norbury E-cycle & Scooter’s,Bicycle store,Sports & Outdoor,"441 Streatham High Rd, London",SW16 3PH,+44 7473 700383,https://www.instagram.com/norbury_e_cycle?igsh=MTExcjJ3MWJiemM0YQ==&utm_source=qr,4.7,83,ChIJx_-jjwQHdkgRZZP21aieAyQ,https://maps.google.com/?cid=2595092258276938597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4139962,-0.12418340000000001,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Moorish Lounge,Moroccan restaurant,Food & Drink,"Celita Court, 447 Streatham High Rd, London",SW16 3PH,+44 20 8764 6919,https://moorishlounge.co.uk/,4.8,188,ChIJafWn6pMGdkgRhxe10vhK75s,https://maps.google.com/?cid=11236282027860105095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4138557,-0.12426229999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Always Natural,Hair salon,Beauty & Wellness,"450 Streatham High Rd, London",SW16 3PX,+44 7852 307528,https://alwaysnaturalsalon.co.uk/,4.8,109,ChIJ5eoHdr0HdkgRjU3RsbwTU2Y,https://maps.google.com/?cid=7373258716093697421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4209423,-0.1289754,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Rico's Barbers London,Barber shop,Services & Experiences,"Celita Court, 451 Streatham High Rd, London",SW16 3PH,+44 7984 336773,http://www.ricosbarbers.com/,4.5,70,ChIJU4_L6pMGdkgRSapcEgJADwc,https://maps.google.com/?cid=508695660558330441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.413771,-0.12431600000000001,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Fit by Sonic,Health,Services & Experiences,"Immanuel & St Andrew Church, Immanuel and St Andrew’s Church Hall, 452 Streatham High Rd, Streatham Common S, London",SW16 3PY,+44 7765 256405,http://www.fitbysonic.com/,5,28,ChIJHaWCWJkxm2cROhAqWMhIeTk,https://maps.google.com/?cid=4141421357653692474&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4205907,-0.1286179,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Twin Hair Lounge limited,Hair salon,Beauty & Wellness,"Celita Court, 453 Streatham High Rd, London",SW16 3PH,+44 7494 862320,,4.9,7,ChIJz-nfXpsHdkgReb8Euqr47og,https://maps.google.com/?cid=9867097245764337529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.413741599999994,-0.12432839999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Melta Norbury,Hamburger restaurant,Food & Drink,"457, 459 Streatham High Rd, London",SW16 3PH,+44 20 4568 7640,http://meltasmashburgers.co.uk/,4.9,149,ChIJx5FplGIHdkgRbDB4BXDh4F0,https://maps.google.com/?cid=6764654511554834540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.413633399999995,-0.1245073,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,The Bull,Pub,Food & Drink,"498 Streatham High Rd, London",SW16 3QB,+44 20 8764 4003,https://www.thebullstreatham.co.uk/,4.5,2400,ChIJ2fCVI5AGdkgR-ovtHBbXlKU,https://maps.google.com/?cid=11931397802785868794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4194257,-0.1284189,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,no,not_a_shop,Another Planet,Indoor playground,Kids & Family,"524-528 Streatham High Rd, London",SW16 3QF,+44 7379 594560,https://www.anotherplanetplay.com/,4.8,404,ChIJIR2yE7oHdkgRLR0ZU2-NW0I,https://maps.google.com/?cid=4781570938658954541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.417991,-0.12731119999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Little Jannah Organic Hair & Beauty Spa (Ladies Only),Beauty salon,Beauty & Wellness,"530, 532 Streatham High Rd, London",SW16 3QF,+44 20 8765 9443,http://www.littlejannah.co.uk/,4.2,90,ChIJlej1s5EGdkgR5CwBrM9pOmo,https://maps.google.com/?cid=7654546857334484196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.417870799999996,-0.127154,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Spectra Tiles,Building materials store,Home & Living,"544 Streatham High Rd, London",SW16 3QF,+44 7949 160609,https://www.spectratileandhome.com/,5,42,ChIJs9zF1fEHdkgRJmDG9h72vL0,https://maps.google.com/?cid=13672073181639630886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.417553899999994,-0.1270928,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Images Of Streatham,Hair salon,Beauty & Wellness,"Copes Pharmacy, 568 Streatham High Rd, London",SW16 3QQ,+44 20 8679 3208,,4.4,22,ChIJw3C-o5EGdkgR5A2BabgRrFQ,https://maps.google.com/?cid=6101271078921899492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4167804,-0.12623689999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Snak Tank Coffee Shop & Restaurant Streatham,Coffee shop,Food & Drink,"580 Streatham High Rd, London",SW16 3QQ,+44 20 3876 7836,http://snaktank.co.uk/,4.8,91,ChIJi-_vnxYHdkgRwjrqJyugz1g,https://maps.google.com/?cid=6399509702730463938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4165358,-0.1260366,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Computec Computer Solutions Ltd,electronics_store,Tech & Gadgets,"630 Streatham High Rd, London",SW16 3QL,+44 20 8679 1717,,5,16,ChIJw3C-o5EGdkgRZldSzqTMidM,https://maps.google.com/?cid=15242939422020360038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.414755,-0.12431800000000001,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,De Ver Cycles,Bicycle store,Sports & Outdoor,"632-636 Streatham High Rd, London",SW16 3QL,+44 20 8679 6197,http://www.devercycles.co.uk/,4.4,247,ChIJdQEN55MGdkgRskipuwPs-WY,https://maps.google.com/?cid=7420221361847093426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4147037,-0.1243142,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Team De Ver Cycling Club,Sports club,Sports & Outdoor,"632-636 Streatham High Rd, London",SW16 3QL,+44 20 8679 6197,http://www.teamdever.co.uk/,5,22,ChIJfZBOD2cHdkgRYGZDklq-qeo,https://maps.google.com/?cid=16909255572149462624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4146188,-0.1242639,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Toolstation Norbury,Hardware store,Home & Living,"668 Streatham High Rd, London",SW16 3QL,+44 330 333 3303,https://www.toolstation.com/?utm_source=google&utm_medium=local&utm_campaign=LH&y_source=1_NTU1ODg3NjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.4,232,ChIJw5oBzdEHdkgRuL__u2EalT8,https://maps.google.com/?cid=4581597202987597752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4136223,-0.1248045,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,AZ Bright Store,Cell phone store,Tech & Gadgets,"Streatham High Rd, London",SW16 1BU,+44 7405 037449,https://www.azbrightstore.com/,,,ChIJN36MEvgFdkgRGWqGjsj2ND4,https://maps.google.com/?cid=4482478870385551897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4359612,-0.1280536,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Belles Mains Couture,tailor,Fashion & Apparel,"Streatham Ct., Streatham High Rd, London",SW16 1DL,+44 7475 590912,https://www.bellesmainscouture.co.uk/,5,1,ChIJQ7LY0rsFdkgRRfgx5Uh25BM,https://maps.google.com/?cid=1433400636865640517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.436172299999996,-0.1284534,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Bless Bakes,Bakery,Food & Drink,"Previously in Tooting Market, Streatham High Rd, London",SW16 1DL,+44 7341 220494,https://blessbakes.co.uk/,5,255,ChIJ6VM04q4HdkgRls434eahD5w,https://maps.google.com/?cid=11245384807560498838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4358674,-0.12740959999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,not_a_shop,Children's playground,Playground,Kids & Family,"Streatham High Rd, London",SW16 3NN,,,4.5,88,ChIJRTrLtZoGdkgRexgWpDo1bkQ,https://maps.google.com/?cid=4930937167994558587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4215435,-0.1280272,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,"Dream stitches bespoke interiors London, UK",General contractor,Home & Living,"Streatham High Rd, London",SW16 1AR,+44 7983 802373,,,,ChIJgb-BgYYHdkgR-YjijT5BcPI,https://maps.google.com/?cid=17469534691494365433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4255978,-0.1308087,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Fluffiiknot,Store,Art & Culture,"Streatham High Rd, London",SW16 5AS,,,,,ChIJRebNu-sHdkgR-YIcev0fbAM,https://maps.google.com/?cid=246607253134410489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4253352,-0.1305288,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,George's Mobile Barber London,Barber shop,Services & Experiences,"Konica Photo Express, Streatham High Rd, London",SW16 6HG,+44 7962 362632,,4.9,56,ChIJ51TtnoQGdkgRu7dO7QbLr3k,https://maps.google.com/?cid=8768450230125246395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427836799999994,-0.1312204,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,ODAK,Manufacturer,Fashion & Apparel,"Streatleigh Parade, Streatham High Rd, London",SW16 1EQ,+44 20 8677 1177,http://www.odak.co.uk/,4.5,76,ChIJPxTBuSUEdkgRGNBpqQKpFtg,https://maps.google.com/?cid=15570818590577381400&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.438055299999995,-0.1271148,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,OhanaBeautyUK,Beauty salon,Beauty & Wellness,"Streatham High Rd, London",SW16 1HJ,+44 7429 831956,http://ohanabeautyuk.as.me/,5,9,ChIJL78CzQZCcKIR3FH5Mjn514A,https://maps.google.com/?cid=9284163180911219164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.425225499999996,-0.1306737,Lambeth,
Streatham High Road,streatham_high_road,yes,yes,yes,no,shop,Tapi Carpets & Floors,Building materials store,Home & Living,"Astoria Parade, Streatham High Rd, London",SW16 1PR,+44 20 8092 7680,https://www.tapi.co.uk/stores/streatham?utm_source=google&utm_medium=organic&utm_content=streatham&utm_campaign=g+business,4.8,171,ChIJpwmCLIsFdkgRLoE_F7msyNg,https://maps.google.com/?cid=15620925218493530414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4328493,-0.1284669,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Timpson,Services,Fashion & Apparel,"Tesco, Streatham High Rd, London",SW16 6HW,+44 20 8769 7976,https://www.timpson.co.uk/stores/streatham-tesco-1/,4.2,130,ChIJadFtgoQGdkgRryFd8a4reUg,https://maps.google.com/?cid=5222253273286517167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4246882,-0.1314098,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,WOMEN HEALTH & WELLNESS صحت المرأة و الرفاهية,Massage spa,Beauty & Wellness,"Streatham High Rd, London",SW16 6EG,+44 7547 571577,,,,ChIJV2ZsBYoHdkgR34267TUuyAM,https://maps.google.com/?cid=272518586612485599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.42831030000001,-0.13087759999999998,Lambeth,
