priority,track,email_variant,score,borough,name,type,category,address,postcode,district,phone,website,rating,reviews,placeId,googleMapsUri,why,email
C,specialty_food,commercial,19,Wandsworth,GAIL's Bakery Tooting Broadway,Bakery,Food & Drink,"103 Mitcham Rd, London",SW17 9PE,SW17,,http://gails.com/,3.3,93,ChIJeX26DAAHdkgRC8RKYhxtCRw,https://maps.google.com/?cid=2020265876527957003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,19,Wandsworth,Mixed Blessings,Bakery,Food & Drink,"118 Mitcham Rd, London",SW17 9NH,SW17,+44 7411 039459,https://www.instagram.com/mixedblessingsbakery/,4.2,122,ChIJDWUQrQwGdkgRscuNuCaJaaQ,https://maps.google.com/?cid=11847151094172863409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,18,Wandsworth,Cherish and Charm Flowers,Florist,Home & Living,"Wimbledon Stadium Squash Club, 12 Summerstown, London",SW17 0GZ,SW17,+44 7462 357469,https://www.cherishandcharm.co.uk/,,,ChIJiyJM0C0FdkgRQSG2_-G_ul0,https://maps.google.com/?cid=6753921568574153025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,18,Wandsworth,INTO THE WILD,Florist,Home & Living,"Studio 106, Wimbledon Art Studios, Wimbledon Art Studio, Riverside Yard, 10 Riverside Rd, London",SW17 0BB,SW17,+44 7904 018088,http://intothewildflorist.co.uk/,,,ChIJAQAAY1UPdkgROPxKeHKxZDg,https://maps.google.com/?cid=4063567868997598264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,18,Wandsworth,Melaman X,Book store,Books & Music,"Flat 4, Ramsey House, London",SW19 2JU,SW19,+44 7349 461023,https://melamanx.com/,,,ChIJ4cZzsnsJdkgRyugeYTu546A,https://maps.google.com/?cid=11593313530465413322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,flowers,commercial,18,Wandsworth,clapham flowers studio,Florist,Home & Living,"unit 33b, culvert court, 105 Culvert Rd, London",SW11 5AU,SW11,+44 20 8673 2958,http://www.claphamflowers.co.uk/,,,ChIJj6ZKgDsFdkgRbws_kXROzvA,https://maps.google.com/?cid=17351892676865100655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,17,Wandsworth,Bella Trattoria Limited,Bakery,Food & Drink,"228 York Rd, London",SW11 3SJ,SW11,+44 20 8713 0082,http://cafebrera.com/,4.5,10,ChIJ93D4wXgFdkgRBfk0RPNGYrQ,https://maps.google.com/?cid=12998029485179992325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,16,Lambeth,The Flour Station,Bakery,Food & Drink,"Borough Market, Bedale St, London",SE1 9AA,SE1,+44 20 8457 2080,http://www.theflourstation.com/,4.1,20,ChIJmU20dlcDdkgRE91boESByWI,https://maps.google.com/?cid=7118362817783913747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,16,Wandsworth,AVWEARS LONDON,Jewelry store,Fashion & Apparel,"266 Balham High Rd, London",SW17 7FD,SW17,+44 7545 595173,https://www.avwears.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2248557879038930954,,,ChIJDStIk-MFdkgRQMWITlJJJts,https://maps.google.com/?cid=15791389761274955072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent jewellery,
C,fashion,commercial,16,Wandsworth,Eva's Boutique Kids,Clothing store,Kids & Family,"33 Hawthorn Cres, London",SW17 9SX,SW17,,https://evas-boutique-london.ueniweb.com/?utm_campaign=gmb,,,ChIJt2kVXRkHdkgRK6aWcjawc1Q,https://maps.google.com/?cid=6085401269404870187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,specialty_food,commercial,16,Wandsworth,Lockdown Bakehouse Putney,Bakery,Food & Drink,"79 Lower Richmond Rd., London",SW15 1ET,SW15,,https://www.lockdownbakehouse.com/,4.1,19,ChIJvz54cAAPdkgRDvDXDKgr7gQ,https://maps.google.com/?cid=355269421378826254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,13,Wandsworth,Crayve's,Bakery,Food & Drink,"99-109 Battersea Business Centre, Lavender Hill, London",SW11 5QL,SW11,+44 20 7228 4411,http://www.crayves.co.uk/,3.9,8,ChIJBxSzraUFdkgRbUyEGP0SwDU,https://maps.google.com/?cid=3873116557785975917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,13,Wandsworth,Lolas Collection Locker - Wandsworth,Bakery,Food & Drink,"Southside Shopping Centre, Wandsworth High St, London",SW18 4TF,SW18,+44 330 058 9525,https://www.lolas.co.uk/,,,ChIJvZaR5I8PdkgRaDDpmZO24Ug,https://maps.google.com/?cid=5251679385549353064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,12,Wandsworth,Wimbledon Flower Kiosk,Florist,Home & Living,"Wimbledon Station, Wimbledon Bridge, London",SW19 7NL,SW19,+44 20 8946 8444,https://www.wimbledonflowers.com/,4.1,69,ChIJTUTEyaYIdkgR0PQP8V6Zz9w,https://maps.google.com/?cid=15911104641573582032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
